time,survival_probability
40626.12148438716,0.07726615599052601
41013.03692709561,0.07560886749010337
41399.95236980406,0.07398879611734846
41786.86781251251,0.07240505512867819
42173.78325522095,0.07085678061628793
42560.6986979294,0.06934313085676695
42947.61414063785,0.06786328568089427
43334.5295833463,0.0664164458638076
43721.44502605475,0.06500183253477675
44108.3604687632,0.0636186866058452
44495.27591147165,0.06226626821863863
44882.1913541801,0.060943856208667255
45269.10679688855,0.05965074758648131
45656.022239597,0.058386257035064414
46042.93768230545,0.0571497164228769
46429.85312501389,0.055940474331986574
46816.76856772234,0.0547578956007473
47203.68401043079,0.05360136088050951
47590.59945313924,0.05247026620586718
47977.51489584769,0.05136402257796653
48364.43033855614,0.05028205556042225
48751.34578126459,0.04922380488740352
49138.26122397304,0.04818872408347181
49525.17666668149,0.04717628009476756
49912.09210938994,0.04618595293116013
50299.00755209839,0.04521723531898975
50685.92299480683,0.04426963236404542
51072.83843751528,0.04334266122443582
51459.75388022373,0.04243585079302469
51846.66932293218,0.04154874138911342
52233.58476564063,0.040680884459067077
52620.50020834908,0.03983184228559021
53007.41565105753,0.03900118770537131
53394.33109376598,0.038188503834823924
53781.24653647443,0.03739338380366389
54168.16197918288,0.03661543049607046
54555.07742189133,0.035854256299189514
54941.99286459977,0.03510948285874516
55328.90830730822,0.03438074084153488
55715.82375001667,0.03366766970459129
56102.73919272512,0.03296991747080151
56489.65463543357,0.03228714051078243
56876.570078142024,0.03161900333081769
57263.48552085047,0.03096517836666868
57650.40096355892,0.030325345783078154
58037.31640626737,0.029699193278792786
58424.23184897582,0.029086415896934878
58811.14729168427,0.028486715840561446
59198.06273439272,0.0278998022932529
59584.97817710116,0.02732539124457964
59971.89361980961,0.026763205320300135
60358.80906251806,0.0262129736171486
60745.72450522651,0.025674431542075445
61132.639947934964,0.025147320655808006
61519.55539064341,0.024631388520604112
61906.47083335186,0.02412638855207418
62293.38627606031,0.02363207987495298
62680.30171876876,0.02314822718270469
63067.21716147721,0.022674600600850157
63454.13260418566,0.0222109755539074
63841.0480468941,0.021757132635841375
64227.96348960255,0.021312857483921
64614.878932311,0.020877940655886103
65001.79437501945,0.0204521775103286
65388.709817727904,0.020035368090196817
65775.62526043635,0.01962731700933325
66162.5407031448,0.019227833341960113
66549.45614585326,0.01883673051502902
66936.3715885617,0.018453826203354097
67323.28703127014,0.018078942227449896
67710.2024739786,0.017711904453998704
68097.11791668704,0.017352542698873503
68484.0333593955,0.017000690632645133
68870.94880210394,0.016656185688505125
69257.86424481239,0.01631886897253663
69644.77968752084,0.01598858517626906
70031.69513022929,0.015665182491453444
70418.61057293775,0.01534851252699698
70805.52601564619,0.015038430227998443
71192.44145835463,0.014734793796826308
71579.35690106309,0.014437464616184314
71966.27234377153,0.014146307174110487
72353.18778647999,0.013861188990856876
72740.10322918843,0.013581980547599534
73127.01867189689,0.013308555216929233
73513.93411460533,0.013040789195075026
73900.84955731378,0.012778561435814089
74287.76500002223,0.012521753586022989
74674.68044273068,0.012270249922826323
75061.59588543914,0.012023937292300238
75448.51132814758,0.011782705049689654
75835.42677085602,0.011546445001098934
76222.34221356448,0.011315051346617238
76609.25765627292,0.011088420624840539
76996.17309898138,0.010866451658753658
