time,survival_probability
1340.673366834171,0.2965728795775293
1350.6783919597992,0.29033599495989393
1360.6834170854274,0.2841703954935718
1370.6884422110554,0.2780769939094835
1380.6934673366836,0.27205664829100334
1390.6984924623118,0.2661101622372749
1400.70351758794,0.2602382850787174
1410.708542713568,0.25444171214371664
1420.7135678391962,0.24872108507543433
1430.7185929648244,0.24307699219761142
1440.7236180904524,0.23750996892818674
1450.7286432160806,0.23202049823950097
1460.7336683417088,0.22660901116380722
1470.738693467337,0.22127588734276016
1480.743718592965,0.21602145561951702
1490.7487437185932,0.21084599467203652
1500.7537688442214,0.2057497336861327
1510.7587939698494,0.2007328530667961
1520.7638190954776,0.1957954851862696
1530.7688442211058,0.19093771516733676
1540.7738693467338,0.18615958170025013
1550.778894472362,0.18146107789170937
1560.7839195979902,0.17684215214427718
1570.7889447236184,0.17230270906460238
1580.7939698492464,0.1678426103988096
1590.7989949748746,0.16346167599340006
1600.8040201005028,0.1591596847800037
1610.8090452261308,0.1549363757823146
1620.814070351759,0.1507914491435424
1630.8190954773872,0.14672456717271137
1640.8241206030154,0.14273535540814308
1650.8291457286434,0.13882340369646504
1660.8341708542716,0.13498826728549512
1670.8391959798998,0.1312294679293673
1680.8442211055278,0.12754649500427148
1690.849246231156,0.12393880663320428
1700.8542713567842,0.1204058308181417
1710.8592964824124,0.1169469665780672
1720.8643216080404,0.11356158509131353
1730.8693467336686,0.1102490308407001
1740.8743718592968,0.10700862275997838
1750.8793969849248,0.10383965538012474
1760.884422110553,0.10074139997405215
1770.8894472361812,0.09771310569834916
1780.8944723618094,0.09475400073068388
1790.8994974874374,0.09186329340155171
1800.9045226130656,0.08904017331908182
1810.9095477386938,0.08628381248565747
1820.9145728643218,0.08359336640514584
1830.91959798995,0.08096797517957283
1840.9246231155782,0.07840676459412703
